"","Genre","Title","Artist","URI","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"1494","r&b/hiphop","Karate Chop (Remix)","Future Featuring Lil Wayne","2Ih0U9yUuY0oU2In3h21If",0.755,0.576,11,-5.427,0.155,0.00326,0,0.147,0.555,134.877,4
"1495","r&b/hiphop","TKO","Justin Timberlake","5mIqtDBiw3rqMxsJc4UVM6",0.611,0.678,3,-6.723,0.243,0.00701,8.43e-06,0.431,0.493,137.864,4
"1496","r&b/hiphop","Pop That","French Montana Featuring Rick Ross, Drake, Lil Wayne","3Jv1XgMPVjdN5xGfnRJ20s",0.734,0.892,2,-1.856,0.125,0.0648,0,0.58,0.605,138.031,4
"1497","r&b/hiphop","Molly","Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall","3fT9dyFnGSiXYfNOLZi3Ew",0.831,0.783,5,-6.719,0.0527,0.079,1.27e-06,0.35,0.771,140.046,4
"1498","r&b/hiphop","Bounce It","Juicy J Featuring Wale & Trey Songz","3N5oiETJEStSB71TjTFkWV",0.785,0.572,11,-9.383,0.0859,0.00811,0,0.111,0.477,140.032,4
"1499","r&b/hiphop","Guap","Big Sean","1wcWdMlLjzp7Rx25JJN7c4",0.65,0.741,1,-5.842,0.184,0.322,0,0.422,0.575,146.175,4
"1500","r&b/hiphop","Survival","Eminem","3stOygN0I7CIvkEB2LJGbv",0.459,0.899,2,-2.978,0.21,0.0038,0,0.126,0.437,176.384,4
"1501","r&b/hiphop","White Walls","Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis","6I3KeXBT0E9MoMqYz8srVq",0.767,0.782,7,-5.545,0.14,0.0541,0,0.338,0.827,116.491,4
"1502","r&b/hiphop","Honest","Future","2T4JE91t7Js1DJ4rSHltcQ",0.606,0.66,9,-5.788,0.258,0.743,0,0.396,0.317,83.746,4
"1503","r&b/hiphop","Without Me","Fantasia Featuring Kelly Rowland & Missy Elliott","63lwbZioX7RZzvQ0sJNd7u",0.713,0.687,6,-7.518,0.21,0.129,0,0.214,0.555,75.014,4
"1504","r&b/hiphop","Memories Back Then","Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens","0A2lJqfi04TKDTJYoKBxa9",0.796,0.504,2,-10.989,0.0524,0.115,0,0.136,0.221,130.01,4
"1505","r&b/hiphop","Birthday Song","2 Chainz Featuring Kanye West","5qkWTBmDmZjogwIvbKtJQv",0.753,0.59,1,-2.623,0.0485,0.0591,0,0.15,0.161,140.002,4
"1506","r&b/hiphop","Show Out","Juicy J Featuring Big Sean & Young Jeezy","5ML9t3cfvJuDTeOLcOH2Bl",0.839,0.665,1,-5.72,0.232,0.144,0,0.132,0.583,130.046,4
"1507","r&b/hiphop","It Won't Stop","Sevyn Streeter Featuring Chris Brown","2xRYnHQdLD9ketvC01UYYT",0.657,0.574,1,-9.484,0.0407,0.016,8.1e-05,0.172,0.211,119.992,4
"1508","r&b/hiphop","Bubble Butt","Major Lazer Featuring Bruno Mars, Tyga & Mystic","4REEbsJ6WV9NoGubnlhnkm",0.765,0.771,7,-6.99,0.347,0.0115,0.00237,0.606,0.394,194.072,4
"1509","r&b/hiphop","Mercy","Kanye West, Big Sean, Pusha T, 2 Chainz","4qikXelSRKvoCqFcHLB2H2",0.563,0.496,6,-9.381,0.405,0.0679,5.61e-05,0.173,0.424,140.001,4
"1510","r&b/hiphop","V.S.O.P.","K. Michelle","5hZUqVitmzZQcTtpkybSj6",0.277,0.806,6,-4.715,0.0577,0.0478,0,0.0525,0.617,74.098,1
"1511","r&b/hiphop","No Lie","2 Chainz Featuring Drake","6j9iyrrmqWlQZ5SD1hSTaq",0.634,0.665,6,-5.984,0.176,0.0172,0,0.365,0.611,131.108,4
"1512","r&b/hiphop","Freaks","French Montana Featuring Nicki Minaj","29r4I5RTxDR440DkqhbD9s",0.771,0.895,9,-4.805,0.253,0.0499,0,0.571,0.771,96.576,4
"1513","r&b/hiphop","Work","A$AP Ferg","7xVLFuuYdAvcTfcP3IG3dS",0.841,0.733,1,-5.077,0.142,0.0246,0,0.174,0.284,130.009,4
"1514","r&b/hiphop","LoveHate Thing","Wale Featuring Sam Dew","6kx16R0LMAyoXDvGqddZFy",0.736,0.691,8,-6.118,0.169,0.0771,0,0.0422,0.18,99.954,4
"1515","r&b/hiphop","I'm Out","Ciara Featuring Nicki Minaj","3c7MNgwEBQTnrOWLjU1DHq",0.737,0.723,0,-5.834,0.261,0.0864,4.47e-06,0.522,0.555,148.113,4
"1516","r&b/hiphop","Versace","Migos","0XGLsSU6wtfnKXiMNvQr61",0.845,0.705,6,-4.271,0.243,0.0218,0,0.339,0.334,132.05,4
"1517","r&b/hiphop","Climax","Usher","5pyVqlqThcxI7tPDjHIzPh",0.647,0.478,8,-8.837,0.0782,0.547,2.69e-05,0.156,0.333,135.877,4
"1518","r&b/hiphop","Lotus Flower Bomb","Wale Featuring Miguel","3MAgQuClHcAV8E9CbeBS6f",0.512,0.598,9,-4.959,0.115,0.611,0,0.0881,0.345,70.189,4
"1519","r&b/hiphop","The Motto","Drake Featuring Lil Wayne","4Kz4RdRCceaA9VgTqBhBfa",0.766,0.442,1,-8.558,0.356,0.000107,6.12e-05,0.111,0.39,201.8,4
"1520","r&b/hiphop","Mercy","Kanye West, Big Sean, Pusha T, 2 Chainz","4qikXelSRKvoCqFcHLB2H2",0.563,0.496,6,-9.381,0.405,0.0679,5.61e-05,0.173,0.424,140.001,4
"1521","r&b/hiphop","Adorn","Miguel","25cUhiAod71TIQSNicOaW3",0.625,0.576,11,-5.693,0.175,0.0543,4.07e-05,0.187,0.235,179.063,4
"1522","r&b/hiphop","Heart Attack","Trey Songz","25CA8QVJQrh5R05UUCaODM",0.608,0.863,11,-4.87,0.131,0.0593,0,0.228,0.476,150.029,4
"1523","r&b/hiphop","No Lie","2 Chainz Featuring Drake","6j9iyrrmqWlQZ5SD1hSTaq",0.634,0.665,6,-5.984,0.176,0.0172,0,0.365,0.611,131.108,4
"1524","r&b/hiphop","Strip","Chris Brown Featuring Kevin K-MAC McCall","0gFkruQrXlxIOo738m76Xb",0.803,0.79,1,-4.353,0.125,0.00863,0,0.0441,0.712,94.982,4
"1525","r&b/hiphop","Make Me Proud","Drake Featuring Nicki Minaj","7yfg0Eer6UZZt5tZ1XdsWz",0.684,0.486,1,-10.155,0.132,0.00268,0.000148,0.157,0.355,131.913,4
"1526","r&b/hiphop","Nobody's Perfect","J. Cole Featuring Missy Elliott","6Nw1WHydftZy2joT2nTiCR",0.793,0.498,8,-11.208,0.17,0.0974,1.26e-05,0.13,0.427,119.988,4
"1527","r&b/hiphop","Drank In My Cup","Kirko Bangz","3m8CQnnfJJp4eQMWWl3zay",0.451,0.632,8,-7.98,0.297,0.0114,0,0.198,0.234,132.89,4
"1528","r&b/hiphop","Lemme See","Usher Featuring Rick Ross","4MevEW6tsWrpmzPKaqK0Uw",0.656,0.725,1,-4.067,0.0596,0.0262,0,0.0712,0.403,153.873,4
"1529","r&b/hiphop","Birthday Cake","Rihanna Featuring Chris Brown","4EfN6bixdOOgoLYR5C4cWo",0.702,0.826,3,-6.498,0.0529,0.32,0.000227,0.355,0.329,80.014,4
"1530","r&b/hiphop","Cashin' Out","Ca$h Out","1POAx4NMLOBPVKZUSsBh92",0.831,0.665,1,-3.627,0.0711,0.149,0,0.0636,0.663,129.989,4
"1531","r&b/hiphop","Another Round","Fat Joe Featuring Chris Brown","3Rh3zDYanZFHaeXFT4Asps",0.271,0.762,6,-6.277,0.275,0.0719,0,0.143,0.41,80.248,4
"1532","r&b/hiphop","Dance (A$$)","Big Sean Featuring Nicki Minaj","3ZAMtgYJFoHwJjFkhkXqKr",0.787,0.73,11,-6.788,0.35,0.0276,0.00157,0.0828,0.739,159.825,4
"1533","r&b/hiphop","Leave You Alone","Young Jeezy Featuring Ne-Yo","5GOqOUVv7vk0jWDdNToHtA",0.669,0.662,11,-7.758,0.0446,0.169,0,0.345,0.471,94.531,4
"1534","r&b/hiphop","Bag Of Money","Wale Featuring Rick Ross, Meek Mill & T-Pain","1BvTqJLeB9ZeGU01gFzJbh",0.536,0.56,8,-5.668,0.26,0.0379,0,0.114,0.279,139.91,4
"1535","r&b/hiphop","Can't Get Enough","J. Cole Featuring Trey Songz","3mTpegrOwRn0oJjv4TSbEE",0.768,0.62,2,-7.399,0.0658,0.139,0,0.521,0.589,132.035,4
"1536","r&b/hiphop","Mr. Wrong","Mary J. Blige Featuring Drake","2w9K8zyrxcAwRKRti0BvFa",0.693,0.676,0,-5.024,0.15,0.193,8.18e-06,0.126,0.461,143.058,4
"1537","r&b/hiphop","Take It To The Head","DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne","6yOGrvkrcv5SbgzMkox2p8",0.709,0.849,11,-2.348,0.0725,0.00192,0,0.336,0.649,142.014,4
"1538","r&b/hiphop","Pop That","French Montana Featuring Rick Ross, Drake, Lil Wayne","3Jv1XgMPVjdN5xGfnRJ20s",0.734,0.892,2,-1.856,0.125,0.0648,0,0.58,0.605,138.031,4
"1539","r&b/hiphop","Rack City","Tyga","0srwKuJPH8yBzzFUJMBQM2",0.929,0.339,1,-10.881,0.371,0.0373,1.96e-05,0.187,0.273,98.986,4
"1540","r&b/hiphop","Crew Love","Drake Featuring The Weeknd","0V4l4GQhgnWQGtCWpvA7va",0.418,0.546,0,-9.057,0.238,0.227,0,0.229,0.294,160.152,4
"1541","r&b/hiphop","Put It Down","Brandy Featuring Chris Brown","6XDSSxwOntlKPkE6wVzucb",0.761,0.413,0,-8.104,0.195,0.019,0,0.0829,0.595,141.056,4
"1542","r&b/hiphop","Turn On The Lights","Future","4U8hMes3PqpsLJBeMXD71p",0.596,0.574,6,-9.373,0.212,0.0409,0,0.147,0.439,131.075,4
"1543","r&b/hiphop","You The Boss","Rick Ross Featuring Nicki Minaj","24XPxbzGwOlPKf1pdf1ZtW",0.715,0.68,11,-6.57,0.14,0.00704,0,0.139,0.473,140.991,4
"1544","r&b/hiphop","Ayy Ladies","Travis Porter Featuring Tyga","4P6BuLsqtg5uISdE77ypI9",0.905,0.782,10,-3.604,0.164,0.096,0,0.0623,0.798,96.055,4
"1545","r&b/hiphop","That Way","Wale Featuring Jeremih & Rick Ross","7FAXe9lI8vzAJYgYv2xoSC",0.683,0.691,6,-6.435,0.23,0.0379,0,0.0578,0.295,73.469,4
"1546","r&b/hiphop","Sex Ain't Better Than Love","Trey Songz","1NJoVAf6HvRbAMH1Py2XmN",0.505,0.794,0,-3.682,0.0604,0.152,0,0.186,0.422,121.303,4
"1547","r&b/hiphop","Amen","Meek Mill Featuring Drake","32UIpKdyGzgTPTO8e5ge5c",0.503,0.795,10,-4.505,0.335,0.178,0,0.042,0.265,149.981,4
"1548","r&b/hiphop","Pray For Me","Anthony Hamilton","7tbDfSXsYcUtqIOyLm0pfu",0.78,0.436,5,-5.933,0.0478,0.316,0,0.105,0.21,127.993,4
"1549","r&b/hiphop","Love After War","Robin Thicke","4oIaWzQM5wmiei8IS6IzyS",0.889,0.628,10,-4.475,0.0405,0.259,0.000206,0.12,0.904,104.002,4
"1550","r&b/hiphop","Dive In","Trey Songz","43hHjvaO9brl5t7ywedeyx",0.587,0.648,0,-6.954,0.089,0.0279,0,0.962,0.37,119.888,4
"1551","r&b/hiphop","Beez In The Trap","Nicki Minaj Featuring 2 Chainz","4It00tEYLwpjQtAhqnjCPC",0.814,0.782,9,-6.005,0.218,0.0227,0.00167,0.0956,0.683,150.011,4
"1552","r&b/hiphop","Thinkin Bout You","Frank Ocean","7DfFc7a6Rwfi3YQMRbDMau",0.721,0.339,0,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83,4
"1553","r&b/hiphop","Refill","Elle Varner","2k9cDkVumJEtoBASCPIiFw",0.425,0.536,0,-4.063,0.0336,0.0415,0,0.214,0.257,128.064,4
"1554","r&b/hiphop","Bandz A Make Her Dance","Juicy J Featuring Lil Wayne & 2 Chainz","7EZPH9Px3gXlxD5KJDwtwc",0.871,0.743,2,-5.442,0.277,0.00212,0,0.141,0.576,130.977,4
"1555","r&b/hiphop","She Will","Lil Wayne Featuring Drake","3FFcZZq3Z3EJrhUecwcMdG",0.364,0.841,8,-4.831,0.119,0.000402,0,0.242,0.0837,100.14,5
"1556","r&b/hiphop","Enough Of No Love","Keyshia Cole Featuring Lil Wayne","759b29QKmhaVSAuMp6AfWr",0.64,0.624,10,-5.831,0.152,0.0177,0,0.296,0.464,86.802,4
"1557","r&b/hiphop","Headlines","Drake","6LxSe8YmdPxy095Ux6znaQ",0.636,0.566,6,-7.16,0.106,0.365,0.000353,0.0917,0.425,151.894,4
"1558","r&b/hiphop","2 Reasons","Trey Songz Featuring T.I.","6lgzJuBX3iqevLdtgNlyAU",0.734,0.746,11,-5.088,0.0762,0.00135,0,0.178,0.539,94.033,4
"1559","r&b/hiphop","Do It Like You","Diggy Featuring Jeremih","3hTfNt05rYtyMamwkxyHaZ",0.447,0.811,11,-5.382,0.135,0.00404,0,0.229,0.65,150.399,4
"1560","r&b/hiphop","Take Care","Drake Featuring Rihanna","047fCsbO4NdmwCBn8pcUXl",0.492,0.26,9,-17.341,0.0921,0.646,0.00178,0.0705,0.312,111.519,5
"1561","r&b/hiphop","Round Of Applause","Waka Flocka Flame Featuring Drake","5ORf8BZMbq4xN9kiumrPcQ",0.712,0.758,9,-4.835,0.26,0.343,0,0.141,0.903,140.02,4
"1562","r&b/hiphop","Birthday Song","2 Chainz Featuring Kanye West","5qkWTBmDmZjogwIvbKtJQv",0.753,0.59,1,-2.623,0.0485,0.0591,0,0.15,0.161,140.002,4
"1563","r&b/hiphop","Clique","Kanye West, Jay-Z, Big Sean","7fuuAPjPDyLGyFaJEkSxAb",0.717,0.541,9,-5.942,0.235,0.0562,0,0.306,0.327,109.448,5
"1564","r&b/hiphop","Share My Love","R. Kelly","4jgRoolhwiYTY57vuSlfVt",0.699,0.867,11,-5.022,0.0598,0.0287,0,0.301,0.778,110.11,4
"1565","r&b/hiphop","Same Damn Time","Future","2krzD9gBw8tI3fmFyCv4sR",0.718,0.862,11,-4.915,0.0445,0.0135,0,0.24,0.305,138.97,4
"1566","r&b/hiphop","Work Out","J. Cole","2wAJTrFhCnQyNSD3oUgTZO",0.831,0.427,2,-6.903,0.106,0.0531,0,0.307,0.216,93.004,4
"1567","r&b/hiphop","Work Hard, Play Hard","Wiz Khalifa","1ms5tNNdPouTtcD2oVF9Oz",0.787,0.666,11,-4.475,0.0485,0.0409,1.91e-05,0.296,0.485,140.008,4
"1568","r&b/hiphop","Feelin' Single","R. Kelly","3h9uGxM4NhujCqfhmZYQBH",0.709,0.682,9,-6.437,0.0988,0.135,0,0.0609,0.682,106.965,4
"1569","r&b/hiphop","You're On My Mind","Kem","4tmBcrMFiTZQY9MflrkP8u",0.773,0.604,10,-7.323,0.0585,0.311,8.03e-05,0.0742,0.709,88.006,4
"1570","r&b/hiphop","Lately","Anita Baker","2931VBrdy0FnvNmjfyRPD9",0.495,0.544,5,-9.532,0.0273,0.412,0,0.0954,0.268,88.036,4
"1571","r&b/hiphop","5 O'Clock","T-Pain Featuring Wiz Khalifa & Lily Allen","6j236RwzFFj4wqH2tWJNBD",0.4,0.882,7,-1.958,0.334,0.168,0,0.124,0.385,167.114,4
"1572","r&b/hiphop","Touch'N You","Rick Ross Featuring Usher","5IDDgsPnXXSwDGdtMSxCZo",0.552,0.778,11,-5.068,0.0655,0.249,0,0.304,0.42,82.43,4
"1573","r&b/hiphop","Talk That Talk","Rihanna Featuring Jay-Z","6qn9YLKt13AGvpq9jfO8py",0.734,0.766,1,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.986,4
"1574","r&b/hiphop","Go Get It","Mary Mary","1Iiv0n1xjwVYVf8NOTjoq0",0.718,0.77,1,-5.077,0.0344,0.0217,1.46e-05,0.36,0.785,93.072,4
"1575","r&b/hiphop","Beautiful Surprise","Tamia","734RoMIPQOcZRuw4Wqe53Z",0.765,0.766,6,-3.753,0.0557,0.0546,7.99e-06,0.103,0.658,98.994,4
"1576","r&b/hiphop","Right By My Side","Nicki Minaj Featuring Chris Brown","2bgW1SJqUjIkWcbxTPTIdy",0.569,0.858,1,-4.847,0.268,0.0178,0,0.127,0.495,161.921,4
"1577","r&b/hiphop","Stay Together","Ledisi Featuring Jaheim","0Gs5zsjp7Rp2i41yMgNxCf",0.689,0.652,1,-6.476,0.159,0.189,0,0.0355,0.702,90.997,4
"1578","r&b/hiphop","Girl On Fire","Alicia Keys Featuring Nicki Minaj","4esOae7i4rqTbAu9o5Pxco",0.482,0.706,9,-5.762,0.0609,0.135,0.00106,0.105,0.144,92.494,4
"1579","r&b/hiphop","Sweet Love","Chris Brown","3CScJ0ttMJ687s3rlLdrnV",0.631,0.759,4,-4.622,0.048,0.00593,0,0.235,0.698,139.901,4
"1580","r&b/hiphop","All Tied Up","Robin Thicke","5xMeshTXi4stt1EBhwdtyW",0.648,0.527,8,-8.028,0.055,0.455,0,0.11,0.712,140.099,4
"1581","r&b/hiphop","Body 2 Body","Ace Hood Featuring Chris Brown","2aDsxXzs55S9I7THzNoHdD",0.603,0.82,1,-4.587,0.0566,0.00252,0,0.178,0.561,152.057,4
"1582","r&b/hiphop","Till I Die","Chris Brown Featuring Big Sean & Wiz Khalifa","2ABuvRFKuojZlMNFxFz2b5",0.719,0.81,11,-5.449,0.147,0.0316,0,0.318,0.24,144.038,4
"1583","r&b/hiphop","Faded","Tyga Featuring Lil Wayne","2NRUU0gP1d8Yif8CpsCW8l",0.831,0.667,1,-8.438,0.188,0.0103,0,0.35,0.339,95.073,4
"1584","r&b/hiphop","Wet The Bed","Chris Brown Featuring Ludacris","2xRGPubKBTHX6iyrpQvtCy",0.58,0.66,6,-7.405,0.0429,0.0166,0,0.174,0.411,123.801,4
"1585","r&b/hiphop","Sure Thing","Miguel","0JXXNGljqupsJaZsgSbMZV",0.684,0.603,11,-8.127,0.0989,0.0275,0.000311,0.191,0.504,81,4
"1586","r&b/hiphop","Until It's Gone","Monica","1qSffTWUZ0p8roU69vMw6p",0.513,0.699,10,-5.563,0.0792,0.3,0,0.232,0.511,130.158,4
"1587","r&b/hiphop","Swimming Pools (Drank)","Kendrick Lamar","6REbwUNlppTfcnV4d4ZoZi",0.577,0.447,8,-5.892,0.277,0.00627,0.00022,0.0899,0.189,74.236,4
"1588","r&b/hiphop","Diced Pineapples","Rick Ross Featuring Wale & Drake","27mF2eUbhExYWiOT0y9cuc",0.511,0.734,6,-6.025,0.239,0.352,0,0.196,0.377,110.771,5
"1589","r&b/hiphop","Next Breath","Tank","174vHfyzC3hmUDzVcZAglh",0.358,0.596,8,-4.846,0.0377,0.652,0,0.0845,0.344,135.862,4
"1590","r&b/hiphop","Marvin & Chardonnay","Big Sean Featuring Kanye West & Roscoe Dash","5xpmdbQcfIOsE1hACcC3UK",0.613,0.807,11,-2.739,0.0382,0.0671,0,0.322,0.813,133.023,4
"1591","r&b/hiphop","I Don't Like","Chief Keef Featuring Lil Reese","2ikkgfIIM9kGKZCXzXnTpj",0.742,0.844,2,-4.622,0.0479,0.000634,0,0.0659,0.416,131.986,4
"1592","r&b/hiphop","Lazy Love","Ne-Yo","36dFSVGORZsU4QmZgC43v9",0.41,0.591,6,-8.089,0.0978,0.218,0,0.0895,0.215,129.425,4
"1593","r&b/hiphop","My Homies Still","Lil Wayne Featuring Big Sean","1cji6jI9LQ5zaStXrydl7F",0.749,0.643,1,-5.537,0.257,0.00124,0,0.111,0.472,74.996,4
"1594","r&b/hiphop","So Gone (What My Mind Says)","Jill Scott Featuring Paul Wall","4nKyVhU0VT8pmbnaKQzNOb",0.746,0.5,7,-8.426,0.0669,0.197,0,0.194,0.466,120.039,4
"1595","r&b/hiphop","No Worries","Lil Wayne Featuring Detail","2DLsQuwxEdXt2yp54vw355",0.844,0.592,5,-5.486,0.199,0.085,0,0.0817,0.819,128.033,4
"1596","r&b/hiphop","Sure Thing","Miguel","0JXXNGljqupsJaZsgSbMZV",0.684,0.603,11,-8.127,0.0989,0.0275,0.000311,0.191,0.504,81,4
"1597","r&b/hiphop","Motivation","Kelly Rowland Featuring Lil Wayne","4Cv5dkUBqepa0siwGREihD",0.735,0.679,9,-5.588,0.0431,0.18,0.000198,0.0766,0.264,140.858,4
"1598","r&b/hiphop","Look At Me Now","Chris Brown Featuring Lil Wayne & Busta Rhymes","3hsmbFKT5Cujb5GQjqEU39",0.767,0.677,11,-6.128,0.184,0.0339,5.51e-06,0.144,0.538,146.155,4
"1599","r&b/hiphop","I'm On One","DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","608a1wIsSd5KzMEqm1O7w3",0.413,0.807,11,-3.499,0.318,0.0536,0,0.631,0.438,149.33,4
"1600","r&b/hiphop","No Hands","Waka Flocka Flame Featuring Roscoe Dash & Wale","03tqyYWC9Um2ZqU0ZN849H",0.76,0.595,1,-6.366,0.0391,0.00544,0,0.241,0.361,131.497,4
"1601","r&b/hiphop","My Last","Big Sean Featuring Chris Brown","70tFuqBcduJv15bEnOPRTh",0.387,0.773,8,-5.685,0.17,0.098,0,0.209,0.368,78.629,4
"1602","r&b/hiphop","Can't Be Friends","Trey Songz","0H6fDB7YaMZe1rXCmATx9l",0.451,0.588,11,-7.973,0.2,0.0643,0,0.171,0.332,171.849,4
"1603","r&b/hiphop","Moment 4 Life","Nicki Minaj Featuring Drake","0ConttVd0Ebk3dLNquOmh0",0.68,0.882,11,-3.883,0.236,0.406,0,0.241,0.386,97.943,4
"1604","r&b/hiphop","She Ain't You","Chris Brown","3dhvQUA0NyrAea4vQ7X6Gn",0.634,0.716,2,-6.502,0.128,0.0341,0,0.0877,0.619,91.039,4
"1605","r&b/hiphop","Aston Martin Music","Rick Ross Featuring Drake & Chrisette Michele","5W7xC99N2Zzfh69r7I7zWK",0.57,0.58,10,-5.547,0.209,0.0125,0,0.0497,0.405,171.917,4
"1606","r&b/hiphop","All Of The Lights","Kanye West","22L7bfCiAkJo5xGSQgmiIO",0.541,0.803,1,-3.284,0.0738,0.0796,1.71e-05,0.176,0.221,142.135,4
"1607","r&b/hiphop","6 Foot 7 Foot","Lil Wayne Featuring Cory Gunz","0z5ZPs57J2KERwM1tBM2GF",0.365,0.751,2,-5.429,0.304,0.000707,0,0.318,0.604,79.119,4
"1608","r&b/hiphop","Love Faces","Trey Songz","5rX60GiR64Epgri9Ubjzg9",0.654,0.599,11,-6.699,0.0563,0.0599,0,0.161,0.333,119.778,4
"1609","r&b/hiphop","How To Love","Lil Wayne","4aX4Oycsk1fhHIee1zqsDe",0.644,0.661,11,-6.093,0.0418,0.000177,5.14e-06,0.108,0.272,154.001,4
"1610","r&b/hiphop","Fall For Your Type","Jamie Foxx Featuring Drake","0hRPRbA2B1CYmGNhWhFjwF",0.593,0.393,1,-11.736,0.0827,0.394,3.24e-06,0.11,0.193,136.866,4
"1611","r&b/hiphop","No BS","Chris Brown","6P3cUSAoT4EeMxVgWVdBra",0.426,0.612,1,-6.359,0.0567,0.12,0,0.119,0.106,172.171,4
"1612","r&b/hiphop","What's My Name?","Rihanna Featuring Drake","1pYKzfOlpHWtVUiEIu4Vn7",0.695,0.782,2,-2.967,0.0629,0.223,0,0.0773,0.595,99.992,4
"1613","r&b/hiphop","Pretty Girl Rock","Keri Hilson","2Adn2LNgkHMH5TelQVAu4n",0.666,0.87,11,-5.004,0.246,0.203,0,0.0851,0.9,160.014,4
"1614","r&b/hiphop","Down On Me","Jeremih Featuring 50 Cent","0x3TibRgnSqzkcwrqBd4iX",0.7,0.598,2,-7.783,0.114,0.0369,0,0.111,0.594,160.041,4
"1615","r&b/hiphop","I Smile","Kirk Franklin","0UQDSP8cz6WmLJckO5jqUQ",0.745,0.753,1,-2.408,0.164,0.223,0,0.705,0.589,144.057,4
"1616","r&b/hiphop","Make A Movie","Twista Featuring Chris Brown","7CisLSqtKbDw2VtpN6IuLw",0.846,0.774,1,-5.131,0.0509,0.00752,0,0.207,0.375,120.012,4
"1617","r&b/hiphop","So In Love","Jill Scott Featuring Anthony Hamilton","78mehkHd1WUDxhcLXkbrLb",0.709,0.704,8,-6.021,0.0486,0.363,0,0.344,0.451,102.003,4
"1618","r&b/hiphop","Quickie","Miguel","4isk4UYRcmslphcTq61xUg",0.372,0.642,9,-4.819,0.148,0.216,0,0.114,0.647,67.839,4
"1619","r&b/hiphop","Marvin & Chardonnay","Big Sean Featuring Kanye West & Roscoe Dash","5xpmdbQcfIOsE1hACcC3UK",0.613,0.807,11,-2.739,0.0382,0.0671,0,0.322,0.813,133.023,4
"1620","r&b/hiphop","Did It On'em","Nicki Minaj","4qhhB1wqCRU5BBzotRGov3",0.559,0.414,9,-7.032,0.351,0.0445,0,0.204,0.472,155.949,4
"1621","r&b/hiphop","Hustle Hard","Ace Hood","68LR4RQ7JLHwRodWxPOB0k",0.831,0.74,1,-3.723,0.152,0.00557,0,0.302,0.21,140.041,4
"1622","r&b/hiphop","Unusual","Trey Songz Featuring Drake","51q0vXgCI2CW9x4K8SdfXS",0.591,0.658,0,-5.881,0.195,0.182,0,0.615,0.623,81.933,4
"1623","r&b/hiphop","Otis","Jay Z Kanye West Featuring Otis Redding","3zBhihYUHBmGd2bcQIobrF",0.769,0.367,2,-11.226,0.0312,0.684,1.62e-05,0.081,0.535,103.621,4
"1624","r&b/hiphop","Headlines","Drake","6LxSe8YmdPxy095Ux6znaQ",0.636,0.566,6,-7.16,0.106,0.365,0.000353,0.0917,0.425,151.894,4
"1625","r&b/hiphop","She Will","Lil Wayne Featuring Drake","3FFcZZq3Z3EJrhUecwcMdG",0.364,0.841,8,-4.831,0.119,0.000402,0,0.242,0.0837,100.14,5
"1626","r&b/hiphop","That Way","Wale Featuring Jeremih & Rick Ross","7FAXe9lI8vzAJYgYv2xoSC",0.683,0.691,6,-6.435,0.23,0.0379,0,0.0578,0.295,73.469,4
"1627","r&b/hiphop","You Be Killin Em","Fabolous","5I6YA7oHtraxwWQzzCugDt",0.639,0.916,6,-3.614,0.211,0.416,0,0.53,0.511,93.939,4
"1628","r&b/hiphop","Lay It Down","Lloyd","0npGoOENjn7vVvIMmvWekQ",0.527,0.796,1,-5.111,0.062,0.017,0,0.0798,0.534,155.99,4
"1629","r&b/hiphop","Out Of My Head","Lupe Fiasco Featuring Trey Songz","4Nomj38R7Ds0P8I8orW2Tv",0.588,0.847,11,-4.734,0.0675,0.0145,0,0.436,0.38,99.058,4
"1630","r&b/hiphop","Marvins Room","Drake","047fCsbO4NdmwCBn8pcUXl",0.492,0.26,9,-17.341,0.0921,0.646,0.00178,0.0705,0.312,111.519,5
"1631","r&b/hiphop","Black And Yellow","Wiz Khalifa","5A6OHHy73AR5tLxgTc98zz",0.684,0.834,2,-4.524,0.0675,0.0646,0,0.271,0.538,164.02,4
"1632","r&b/hiphop","Super Bass","Nicki Minaj","0iYebKFUSfF72fUu2OW6ZT",0.72,0.861,11,-4.339,0.209,0.269,5.11e-06,0.601,0.669,126.991,4
"1633","r&b/hiphop","Racks","YC Featuring Future","1XWcdNQvGrX32fH09CwuWI",0.82,0.599,10,-9.796,0.141,0.226,0.0489,0.105,0.356,137.022,4
"1634","r&b/hiphop","Deuces","Chris Brown Featuring Tyga & Kevin McCall","6wN4nT2qy3MQc098yL3Eu9",0.692,0.736,1,-5.109,0.11,0.0324,0,0.0787,0.217,73.987,4
"1635","r&b/hiphop","Man Down","Rihanna","454h9zAIuTe1eJyw9iTnj4",0.479,0.906,0,-4.03,0.188,0.0406,0,0.051,0.536,155.887,4
"1636","r&b/hiphop","Roll Up","Wiz Khalifa","53DB6LJV9B8sz0p1s6tlGS",0.523,0.805,3,-5.473,0.192,0.0524,0,0.0914,0.602,125.358,5
