"","Genre","Title","Artist","URI","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"885","country","I Wanna Make You Close Your Eyes","Dierks Bentley","0V6Na986SNXm1CpreVF56E",0.599,0.61,1,-5.745,0.0232,0.104,4.83e-05,0.115,0.359,95.979,4
"886","country","White Liar","Miranda Lambert","08NPIspzvBNj88lHalgA4V",0.35,0.777,10,-4.33,0.0336,0.0499,0.000742,0.413,0.419,185.04,4
"887","country","As She's Walking Away","Zac Brown Band Featuring Alan Jackson","5qYiVdWxd84wRWGIQ9Hts6",0.553,0.619,3,-7.101,0.0308,0.474,0,0.123,0.374,183.91,4
"888","country","Why Wait","Rascal Flatts","3uSeT5T2pOEx5fTdYFJasm",0.612,0.765,2,-4.915,0.0404,0.122,0,0.103,0.553,122.021,4
"889","country","Need You Now","Lady Antebellum","11EX5yhxr9Ihl3IN1asrfK",0.587,0.622,4,-5.535,0.0303,0.0927,0.000636,0.2,0.231,107.943,4
"890","country","This Ain't Nothin'","Craig Morgan","3GfFnxBuDNay7D1srwrqZU",0.353,0.532,6,-5.318,0.0306,0.153,0,0.124,0.282,149.71,4
"891","country","The Breath You Take","George Strait","0zKsfGlBHj6mzZRhmACl8M",0.492,0.383,11,-7.735,0.0277,0.752,0.000413,0.119,0.248,132.1,3
"892","country","Anything Like Me","Brad Paisley","74mZKvZcZzzvbOnt8NfWda",0.545,0.522,2,-9.241,0.0341,0.422,0,0.119,0.446,164.869,4
"893","country","Wrong Baby Wrong","Martina McBride","0F9BbXn7zjDkM6SRJvkBOd",0.572,0.673,6,-5.565,0.042,0.0596,0,0.0887,0.573,106.024,4
"894","country","Hell On The Heart","Eric Church","5XcMzuskwO305UC7RBm9Zu",0.637,0.89,0,-3.877,0.0312,0.0832,1.9e-06,0.0892,0.928,123.002,4
"895","country","Fearless","Taylor Swift","1vrd6UOGamcKNGnSHJQlSt",0.618,0.741,2,-3.95,0.031,0.17,0,0.0822,0.296,118.984,4
"896","country","Cryin' For Me (Wayman's Song)","Toby Keith","5D2Sr7fTxeVfO4cYniJG7X",0.51,0.398,8,-7.685,0.0284,0.362,0.00139,0.112,0.261,156.08,4
"897","country","Way Out Here","Josh Thompson","7M68YTelBnT9P1eO1idOOs",0.653,0.826,2,-5.352,0.0315,0.0353,0,0.193,0.669,122.055,4
"898","country","Do I","Luke Bryan","7A5CReD6yWe0rrkJym34QI",0.581,0.691,9,-5.33,0.0333,0.257,0,0.11,0.299,137.985,4
"899","country","How I Got To Be This Way","Justin Moore","3UgZU8rv4G9O6Y47dBRrWM",0.517,0.878,1,-6.266,0.0538,0.00245,0,0.0963,0.609,133.819,4
"900","country","I Run To You","Lady Antebellum","2YVCkTYJpv5jelYrHYoEG8",0.656,0.786,3,-4.451,0.034,0.163,5.99e-05,0.124,0.378,113.963,4
"901","country","Whatever It Is","Zac Brown Band","4o8STNAL91xc7EvuvqSKk1",0.686,0.576,1,-6.632,0.0284,0.443,1.7e-05,0.212,0.72,83.971,4
"902","country","Boots On","Randy Houser","7K4VxvIXXbDbaVn6ARbch1",0.713,0.887,8,-4.564,0.0322,0.0387,1.79e-05,0.273,0.88,112.016,4
"903","country","It Won't Be Like This For Long","Darius Rucker","4gzeYkzuzxuzAUTsGcdjqA",0.584,0.524,4,-6.001,0.0287,0.335,0,0.11,0.389,143.863,4
"904","country","River Of Love","George Strait","4GWDHnXmJBZfxe3DWZcPmg",0.474,0.814,7,-6.875,0.0419,0.604,0.0145,0.15,0.91,79.216,4
"905","country","Sideways","Dierks Bentley","19DnL1HnJiijuEfaiS0Eus",0.624,0.915,5,-2.627,0.0364,0.141,0,0.386,0.815,108.046,3
"906","country","People Are Crazy","Billy Currington","5JnLiuMgRAWoHYOhatFP3s",0.651,0.699,5,-5.006,0.0265,0.213,0.000265,0.12,0.36,141.938,4
"907","country","Alright","Darius Rucker","5JlH51YDYsGj2dyEJKKjcN",0.601,0.806,7,-4.579,0.0345,0.0527,0,0.185,0.711,89.87,4
"908","country","Sweet Thing","Keith Urban","21zOTXChnP7ghgn3fVKuSF",0.621,0.888,8,-6.199,0.0443,0.19,1.7e-05,0.151,0.651,102.986,4
"909","country","Big Green Tractor","Jason Aldean","4KAzYqfcijCSZa2P3etHoM",0.623,0.59,4,-5.014,0.028,0.646,0,0.295,0.579,137.071,4
"910","country","Small Town USA","Justin Moore","5pyB5WEAEwqwl18UaBLeBl",0.593,0.601,6,-5.996,0.029,0.122,5.69e-06,0.181,0.531,131.929,4
"911","country","You Belong With Me","Taylor Swift","3GCL1PydwsLodcpv0Ll1ch",0.687,0.783,6,-4.44,0.0386,0.162,1.35e-05,0.114,0.443,129.964,4
"912","country","She's Country","Jason Aldean","0PspNrE4MSjr1JeB4OW0jn",0.553,0.872,1,-2.832,0.0782,0.198,0,0.0659,0.638,172.138,4
"913","country","Then","Brad Paisley","3XKbdb9GB6u3hsnUklQTav",0.493,0.643,0,-5.19,0.0299,0.512,2.42e-05,0.209,0.3,144.717,4
"914","country","Cowgirls Don't Cry","Brooks & Dunn Featuring Reba McEntire","76fUOrKOcUnAceODDPBidy",0.656,0.668,9,-5.251,0.0303,0.0626,2.78e-06,0.179,0.617,114.905,4
"915","country","It's America","Rodney Atkins","5zGqTc1WQUe8XqqdnrpKTV",0.612,0.791,6,-3.519,0.0291,0.224,0,0.112,0.786,133.977,4
"916","country","God Love Her","Toby Keith","2VwBhM5L7wGE4lLavyJy0L",0.551,0.919,10,-3.895,0.0529,0.133,8.36e-05,0.0637,0.432,125.025,4
"917","country","Only You Can Love Me This Way","Keith Urban","1ddEJFVOCOjNqh19FTQAsX",0.566,0.429,2,-9.478,0.0286,0.457,3.38e-05,0.173,0.325,147.957,4
"918","country","Summer Nights","Rascal Flatts","27rSEMh30XdxOgQX7AKSaM",0.541,0.895,2,-4.884,0.0367,0.0163,0,0.571,0.657,102.078,4
"919","country","Living For The Night","George Strait","1BWBhzWgIL1eyNU02FfmVX",0.428,0.44,1,-6.48,0.0241,0.63,0.000862,0.116,0.265,78.463,4
"920","country","American Ride","Toby Keith","0gjqyr5z7poniYymKRwsCN",0.519,0.907,9,-2.681,0.0665,0.0829,1.57e-06,0.325,0.794,174.085,4
"921","country","I'll Just Hold On","Blake Shelton","4ZTVWCfZewoOYhhIEIrAlT",0.41,0.796,0,-4.222,0.0326,0.0365,0.000156,0.307,0.342,164.161,4
"922","country","Welcome To The Future","Brad Paisley","2qfGMqnRjiE4opZ4cBT65F",0.516,0.86,7,-5.856,0.0319,0.0327,0.000131,0.162,0.43,141.702,4
"923","country","Kiss A Girl","Keith Urban","4DyKZmONpoggnn3piyjad2",0.653,0.786,2,-5.418,0.0338,0.0103,2.19e-06,0.201,0.477,120.992,4
"924","country","Don't Think I Can't Love You","Jake Owen","1SoP2zC2ttcI2zjuRsQ5xx",0.435,0.558,10,-5.423,0.0342,0.26,0,0.245,0.203,115.742,3
"925","country","White Horse","Taylor Swift","6wn61Fzx9XMxQmieLpoIhW",0.578,0.34,0,-8.027,0.0264,0.305,0,0.104,0.223,92.702,4
"926","country","I Told You So","Carrie Underwood Featuring Randy Travis","4HNj7TkT9VnfVjtV2HRlpl",0.633,0.325,9,-9.05,0.0268,0.349,0,0.114,0.225,79.079,4
"927","country","Toes","Zac Brown Band","5kjyiH6but1t2UDXq15aeS",0.8,0.759,11,-5.398,0.0378,0.655,0,0.0897,0.821,129.979,4
"928","country","Down The Road","Kenny Chesney With Mac McAnally","51z3II8ZUCj4KGaUk9DKUg",0.63,0.497,4,-11.616,0.0395,0.404,0,0.1,0.492,77.899,4
"929","country","Feel That Fire","Dierks Bentley","19DnL1HnJiijuEfaiS0Eus",0.624,0.915,5,-2.627,0.0364,0.141,0,0.386,0.815,108.046,3
"930","country","Out Last Night","Kenny Chesney","4QoZGQ8woaho94v629kVl1",0.64,0.822,9,-4.954,0.041,0.42,0.000435,0.144,0.395,141.054,4
"931","country","It Happens","Sugarland","1I66zFfRohnb8kwJV3vrV4",0.641,0.724,8,-3.843,0.0483,0.00631,7.08e-05,0.0724,0.748,89.971,4
"932","country","Here Comes Goodbye","Rascal Flatts","5YSW99IUAIiAj243jF7PBO",0.431,0.584,2,-6.025,0.0336,0.42,0,0.142,0.181,146.176,4
"933","country","She Wouldn't Be Gone","Blake Shelton","20xK9pC1cCJKnjtJ37YNOQ",0.509,0.662,0,-4.873,0.0293,0.153,0,0.0773,0.231,160.129,4
"934","country","Best Days Of Your Life","Kellie Pickler","16jvUOIQ2P54P0bNN4rAdv",0.649,0.862,9,-5.12,0.0568,0.0235,0,0.0737,0.538,127.939,4
"935","country","Sounds Like Life To Me","Darryl Worley","4eVikDUCG2zumfejHQxGbe",0.532,0.596,2,-6.512,0.0282,0.0224,0,0.134,0.418,85.944,4
"936","country","Love Your Love The Most","Eric Church","6HLciiLMPssno4lT4gbObT",0.333,0.524,10,-6.788,0.0301,0.194,0,0.124,0.438,73.393,4
"937","country","One In Every Crowd","Montgomery Gentry","6HAsk04nz2TaEbK8lncN3w",0.643,0.86,11,-4.447,0.0495,0.00423,0,0.286,0.674,111.148,4
"938","country","Do I","Luke Bryan","7A5CReD6yWe0rrkJym34QI",0.581,0.691,9,-5.33,0.0333,0.257,0,0.11,0.299,137.985,4
"939","country","Nothin' To Die For","Tim McGraw","3lRSz6HujrSy9b3LXg2Kq9",0.481,0.786,10,-5.654,0.0288,0.0538,0,0.0759,0.389,153.105,4
"940","country","I'm Alive","Kenny Chesney With Dave Matthews","12Nri9FR6o4Gpmrll3O2rW",0.564,0.244,3,-11.149,0.0329,0.758,0.000607,0.106,0.346,78.076,4
"941","country","Cowboy Casanova","Carrie Underwood","6OqdF0vHI9xkqswI7EK0cD",0.597,0.82,5,-2.529,0.0582,0.0328,0,0.119,0.576,119.969,4
"942","country","Country Boy","Alan Jackson","5RuCWf4bJC0rqA05b7nWfd",0.73,0.684,9,-10.803,0.0351,0.259,1.53e-06,0.111,0.564,139.037,4
"943","country","Barefoot And Crazy","Jack Ingram","743UzZj0Yzh9IYJEzH2f5H",0.582,0.908,7,-5.641,0.0481,0.000406,0.0012,0.371,0.577,116.986,4
"944","country","Need You Now","Lady Antebellum","11EX5yhxr9Ihl3IN1asrfK",0.587,0.622,4,-5.535,0.0303,0.0927,0.000636,0.2,0.231,107.943,4
"945","country","Red Light","David Nail","66EhdSD4MPXk5ZXljDJWI6",0.387,0.804,9,-2.601,0.0372,0.0917,1.98e-05,0.171,0.428,163.853,3
"946","country","Bonfire","Craig Morgan","4PyKicaf5RL5tlidl6ZMO5",0.426,0.917,0,-2.968,0.103,0.119,0,0.153,0.506,175.716,4
"947","country","Wild At Heart","Gloriana","0As5NstLxpNgAowtusWsnb",0.583,0.859,7,-4.009,0.0389,0.0183,0,0.0928,0.772,97.998,4
"948","country","Always The Love Songs","Eli Young Band","3RFwzA2lXqIzoXHVbeLH1d",0.474,0.766,4,-3.419,0.0291,0.291,1.38e-05,0.685,0.402,149.988,4
"949","country","Lost You Anyway","Toby Keith","0mNzPoszmC0j4jiybDZNzh",0.696,0.874,9,-6.132,0.059,0.00928,1.23e-06,0.0733,0.774,99.992,4
"950","country","Start A Band","Brad Paisley Duet With Keith Urban","0GneFCOVzvi6ok0oRC7Kfu",0.603,0.849,5,-6.527,0.0647,0.0782,0.000505,0.0986,0.667,122.557,4
"951","country","Already Gone","Sugarland","6Gd842MwS4ySeBdQTU09sh",0.48,0.596,1,-5.844,0.03,0.214,1.06e-05,0.151,0.332,154.769,3
"952","country","Where I'm From","Jason Michael Carroll","0VeI4Zyirc6yuJ4P7fudjE",0.532,0.815,8,-5.834,0.0392,0.0301,0,0.0721,0.546,149.728,4
"953","country","Chicken Fried","Zac Brown Band","4dGJf1SER1T6ooX46vwzRB",0.566,0.713,6,-4.25,0.0417,0.645,0,0.114,0.807,169.864,4
"954","r&b/hiphop","God's Plan","Drake","6DCZcSspjsKoFjzjrWoCdn",0.754,0.449,7,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,4
"955","r&b/hiphop","I Like It","Cardi B, Bad Bunny & J Balvin","58q2HKrzhC3ozto2nDdN4z",0.816,0.726,5,-3.998,0.129,0.099,0,0.372,0.65,136.048,4
"956","r&b/hiphop","In My Feelings","Drake","2G7V7zsVDxg1yRsu7Ew9RJ",0.835,0.626,1,-5.833,0.125,0.0589,6e-05,0.396,0.35,91.03,4
"957","r&b/hiphop","Psycho","Post Malone Featuring Ty Dolla $ign","3swc6WTsr7rl9DqQKQA55C",0.75,0.56,8,-8.094,0.105,0.546,0,0.111,0.459,140.06,4
"958","r&b/hiphop","Nice For What","Drake","3CA9pLiwRIGtUBiMjbZmRw",0.586,0.909,8,-6.474,0.0705,0.0891,0.000109,0.119,0.757,93.394,4
"959","r&b/hiphop","Rockstar","Post Malone Featuring 21 Savage","0e7ipj03S05BNilyu5bRzt",0.585,0.52,5,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.801,4
"960","r&b/hiphop","Lucid Dreams","Juice WRLD","285pBltuF7vW8TeWk8hdRR",0.511,0.566,6,-7.23,0.2,0.349,0,0.34,0.218,83.903,4
"961","r&b/hiphop","Better Now","Post Malone","7dt6x5M1jzdTEt8oCbisTK",0.68,0.578,10,-5.804,0.04,0.331,0,0.135,0.341,145.038,4
"962","r&b/hiphop","Finesse","Bruno Mars & Cardi B","3Vo4wInECJQuz9BIBMOu8i",0.704,0.859,5,-4.877,0.0996,0.0185,0,0.0215,0.926,105.115,4
"963","r&b/hiphop","Boo'd Up","Ella Mai","0At2qAoaVjIwWNAqrscXli",0.561,0.779,10,-5.107,0.0531,0.0862,0,0.078,0.235,81.965,4
"964","r&b/hiphop","Look Alive","BlocBoy JB Featuring Drake","4qKcDkK6siZ7Jp1Jb4m0aL",0.922,0.581,10,-7.495,0.27,0.00104,5.86e-05,0.105,0.595,140.022,4
"965","r&b/hiphop","Sad!","XXXTENTACION","3ee8Jmje8o58CHK66QrVC2",0.74,0.613,8,-4.88,0.145,0.258,0.00372,0.123,0.473,75.023,4
"966","r&b/hiphop","Yes Indeed","Lil Baby & Drake","6vN77lE9LK6HP2DewaN6HZ",0.964,0.346,5,-9.309,0.53,0.035,0,0.108,0.562,119.958,4
"967","r&b/hiphop","Taste","Tyga Featuring Offset","5IaHrVsrferBYDm0bDyABy",0.884,0.559,0,-7.442,0.12,0.0236,0,0.101,0.342,97.994,4
"968","r&b/hiphop","FEFE","6ix9ine Featuring Nicki Minaj & Murda Beatz","2l8nEO0vsTRCRnGqQty6qx",0.931,0.387,1,-9.127,0.412,0.088,0,0.136,0.376,125.978,4
"969","r&b/hiphop","MotorSport","Migos, Nicki Minaj & Cardi B","4wFjTWCunQFKtukqrNijEt",0.904,0.518,2,-5.32,0.183,0.0305,0,0.325,0.188,137.996,4
"970","r&b/hiphop","Let You Down","NF","52okn5MNA47tk87PeZJLEL",0.662,0.714,5,-5.68,0.121,0.312,0,0.179,0.464,147.997,4
"971","r&b/hiphop","No Limit","G-Eazy Featuring A$AP Rocky & Cardi B","2DQ1ITjI0YoLFzuADN1ZBW",0.838,0.771,1,-3.791,0.244,0.0117,0,0.0853,0.405,175.957,4
"972","r&b/hiphop","Pray For Me","The Weeknd & Kendrick Lamar","77UjLW8j5UAGAGVGhR5oUK",0.735,0.677,2,-4.979,0.093,0.0762,2.17e-05,0.111,0.188,100.584,4
"973","r&b/hiphop","Gucci Gang","Lil Pump","43ZyHQITOjhciSUUNPVRHc",0.936,0.523,5,-6.71,0.0597,0.239,0,0.117,0.699,119.889,4
"974","r&b/hiphop","Sicko Mode","Travis Scott","2xLMifQCjDGFmkHkpNLD9h",0.834,0.73,8,-3.714,0.222,0.00513,0,0.124,0.446,155.008,4
"975","r&b/hiphop","Walk It Talk It","Migos Featuring Drake","6n4U3TlzUGhdSFbUUhTvLP",0.907,0.633,2,-5.145,0.184,0.0876,2.6e-06,0.106,0.395,145.914,4
"976","r&b/hiphop","Him & I","G-Eazy & Halsey","5k38wzpLb15YgncyWdTZE4",0.589,0.731,2,-6.343,0.0868,0.0534,0,0.308,0.191,87.908,4
"977","r&b/hiphop","Stir Fry","Migos","2UVbBKQOdFAekPTRsnkzcf",0.817,0.816,2,-5.402,0.269,0.00263,0,0.159,0.508,181.982,4
"978","r&b/hiphop","All The Stars","Kendrick Lamar & SZA","3GCdLUSnKSMJhs4Tj6CV3s",0.698,0.633,8,-4.946,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4
"979","r&b/hiphop","This Is America","Childish Gambino","0b9oOr2ZgvyQu88wzixux9",0.854,0.463,5,-6.159,0.137,0.117,0,0.354,0.549,120.024,4
"980","r&b/hiphop","Nonstop","Drake","0TlLq3lA83rQOYtrqBqSct",0.912,0.412,7,-8.074,0.124,0.0164,0.013,0.104,0.422,154.983,4
"981","r&b/hiphop","I Fall Apart","Post Malone","75ZvA4QfFiZvzhj2xkaWAh",0.556,0.538,8,-5.408,0.0382,0.0689,0,0.196,0.291,143.95,4
"982","r&b/hiphop","Freaky Friday","Lil Dicky Featuring Chris Brown","10Igtw8bSDyyFs7KIsKngZ",0.755,0.599,8,-5.042,0.224,0.147,0,0.109,0.755,133.123,4
"983","r&b/hiphop","Gummo","6ix9ine","4HbiCvH1R7mVOJ7KY7JQBD",0.66,0.775,2,-4.926,0.172,0.0553,0,0.129,0.635,157.036,4
"984","r&b/hiphop","Be Careful","Cardi B","2Yl4OmDby9iitgNWZPwxkd",0.82,0.568,6,-8.23,0.411,0.0256,0,0.0952,0.535,152.279,4
"985","r&b/hiphop","Plug Walk","Rich The Kid","1ZAyjvIk9YiD76yYy0TEG6",0.876,0.519,11,-6.531,0.143,0.202,0,0.108,0.158,94.981,4
"986","r&b/hiphop","Bartier Cardi","Cardi B Featuring 21 Savage","0dIoGTQXDh1wVnhIiSyYEa",0.908,0.524,1,-7.955,0.181,0.00111,0.000678,0.383,0.109,138.015,4
"987","r&b/hiphop","Big Bank","YG Featuring 2 Chainz, Big Sean & Nicki Minaj","0ZNrc4kNeQYD9koZ3KvCsy",0.745,0.346,1,-7.709,0.331,0.00552,0,0.0881,0.112,203.911,4
"988","r&b/hiphop","Love.","Kendrick Lamar Featuring Zacari","6PGoSes0D9eUDeeAafB2As",0.8,0.585,10,-7.343,0.0924,0.264,0,0.153,0.779,126.058,4
"989","r&b/hiphop","Moonlight","XXXTENTACION","0JP9xo3adEtGSdUEISiszL",0.921,0.537,9,-5.723,0.0804,0.556,0.00404,0.102,0.711,128.009,4
"990","r&b/hiphop","No Brainer","DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo","5WvAo7DNuPRmk4APhdPzi8",0.552,0.76,0,-4.706,0.342,0.0733,0,0.0865,0.639,135.702,5
"991","r&b/hiphop","Plain Jane","A$AP Ferg Featuring Nicki Minaj","4dVpf9jZjcORqGTLUaeYj9",0.797,0.844,11,-5.482,0.275,0.0651,0,0.087,0.52,170.142,4
"992","r&b/hiphop","I Get The Bag","Gucci Mane Featuring Migos","1XRgIKC5TPwo7nWGyKqgG0",0.89,0.633,11,-5.475,0.168,0.0232,0.000343,0.0993,0.425,139.948,4
"993","r&b/hiphop","King's Dead","Jay Rock, Kendrick Lamar, Future & James Blake","51rXHuKN8Loc4sUlKPODgH",0.645,0.705,1,-5.008,0.299,0.000813,0,0.128,0.376,137.133,4
"994","r&b/hiphop","Call Out My Name","The Weeknd","09mEdoA6zrmBPgTEN5qXmN",0.461,0.593,1,-4.954,0.0356,0.17,0,0.307,0.175,134.17,3
"995","r&b/hiphop","I'm Upset","Drake","3qN5qMTKyEEmiTZD38BNTT",0.899,0.586,11,-7.866,0.344,0.279,0,0.0836,0.492,150.001,4
"996","r&b/hiphop","Trip","Ella Mai","6CTWathupIiDs7U4InHnDA",0.477,0.61,11,-5.628,0.144,0.225,0,0.107,0.358,79.882,4
"997","r&b/hiphop","Sky Walker","Miguel Featuring Travis Scott","5WoaF1B5XIEnWfmb5NZikf",0.674,0.506,6,-10.532,0.0434,0.173,0,0.0866,0.183,145.965,4
"998","r&b/hiphop","Outside Today","YoungBoy Never Broke Again","3sA7HKGzcKTVscdiTCrWpX",0.851,0.666,11,-5.334,0.0694,0.139,0,0.105,0.0585,134.068,4
"999","r&b/hiphop","Chun-Li","Nicki Minaj","1e4rwBPVI32vZtTJu7mJ4J",0.69,0.729,6,-5.08,0.372,0.276,5.08e-05,0.106,0.478,128.96,5
"1000","r&b/hiphop","Changes","XXXTENTACION","7AFASza1mXqntmGtbxXprO",0.669,0.308,11,-10.068,0.029,0.883,0,0.0984,0.52,64.934,4
"1001","r&b/hiphop","Powerglide","Rae Sremmurd & Juicy J","1BuZAIO8WZpavWVbbq3Lci",0.713,0.831,1,-4.75,0.15,0.0168,0,0.118,0.584,173.948,4
"1002","r&b/hiphop","River","Eminem Featuring Ed Sheeran","1cS0TgbR263ey9jn0MwD2s",0.748,0.749,8,-5.916,0.516,0.142,0,0.0713,0.659,90.09,4
"1003","r&b/hiphop","Apes**t","The Carters","0B08s1tLWCXoFmGP0vIubM",0.698,0.783,2,-6.503,0.266,0.016,0,0.176,0.378,160.034,4
"1004","r&b/hiphop","New Freezer","Rich The Kid Featuring Kendrick Lamar","2EgB4n6XyBsuNUbuarr4eG",0.884,0.698,0,-9.101,0.364,0.0405,0,0.195,0.575,140.068,4
"1005","r&b/hiphop","All Girls Are The Same","Juice WRLD","4VXIryQMWpIdGgYR4TrjT1",0.671,0.529,0,-7.226,0.307,0.0769,0.000335,0.0856,0.203,161.989,4
"1006","r&b/hiphop","I Love It","Kanye West & Lil Pump","4S8d14HvHb70ImctNgVzQQ",0.901,0.522,2,-8.304,0.33,0.0114,0,0.259,0.329,104.053,4
"1007","r&b/hiphop","Drip Too Hard","Lil Baby & Gunna","78QR3Wp35dqAhFEc2qAGjE",0.897,0.662,1,-6.903,0.292,0.0852,0,0.534,0.389,112.511,4
"1008","r&b/hiphop","The Way Life Goes","Lil Uzi Vert Featuring Nicki Minaj","2eAZfqOm4EnOF9VvN50Tyc",0.703,0.757,1,-3.612,0.05,0.617,0,0.106,0.696,82.008,4
"1009","r&b/hiphop","Mo Bamba","Sheck Wes","1xzBco0xcoJEDXktl7Jxrr",0.729,0.625,4,-5.266,0.0315,0.194,0.00986,0.248,0.261,146.034,4
"1010","r&b/hiphop","Japan","Famous Dex","5PTG6rrL6EPFD9E2QMI2pl",0.733,0.678,6,-7.771,0.438,0.121,0,0.344,0.841,175.985,4
"1011","r&b/hiphop","Ring","Cardi B Featuring Kehlani","5DfWF0jqMgZDCiu9zJENTA",0.767,0.543,1,-7.881,0.103,0.049,0,0.115,0.485,106.029,4
"1012","r&b/hiphop","Candy Paint","Post Malone","32lItqlMi4LBhb4k0BaSaC",0.664,0.667,4,-5.941,0.154,0.64,1.22e-06,0.0753,0.381,180.064,4
"1013","r&b/hiphop","Rubbin Off The Paint","YBN Nahmir","6V4KHt9xu4TPEnDFoBeacT",0.734,0.751,1,-7.26,0.285,0.00529,0,0.183,0.56,161.997,4
"1014","r&b/hiphop","Pick It Up","Famous Dex Featuring A$AP Rocky","3ncgNpxLoBQ65ABk4djDyd",0.921,0.467,1,-8.443,0.119,0.0149,0.000238,0.334,0.287,135.995,4
"1015","r&b/hiphop","Roll In Peace","Kodak Black Featuring XXXTENTACION","40oKW22ZNNkEdZLJTScaQI",0.747,0.524,10,-6.807,0.245,0.0306,0,0.2,0.363,140.053,4
"1016","r&b/hiphop","Young Dumb & Broke","Khalid","5Z3GHaZ6ec9bsiI5BenrbY",0.798,0.539,1,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.949,4
"1017","r&b/hiphop","Medicine","Queen Naija","4lFfMRH0YH4pW5gczTDbNC",0.741,0.37,8,-8.437,0.324,0.24,0,0.118,0.13,116.06,4
"1018","r&b/hiphop","KOD","J. Cole","7yotKA30dwTKNEGomV9ZsI",0.831,0.782,0,-6.274,0.15,0.21,0,0.113,0.199,141.869,4
"1019","r&b/hiphop","Bank Account","21 Savage","2fQrGHiQOvpL9UgPvtYy6G",0.884,0.346,8,-8.228,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,4
"1020","r&b/hiphop","Ball For Me","Post Malone Featuring Nicki Minaj","6IaieqiCVvsNvEt6Y7yOFa",0.797,0.55,9,-4.166,0.24,0.513,0,0.0786,0.543,134.206,4
"1021","r&b/hiphop","Lucky You","Eminem Featuring Joyner Lucas","60SdxE8apGAxMiRrpbmLY0",0.876,0.786,10,-4.884,0.306,0.0627,0,0.127,0.575,153.068,4
"1022","r&b/hiphop","Red Roses","Lil Skies Featuring Landon Cube","3ZhTT6yjZwpPph5MIJ53XY",0.691,0.683,0,-7.335,0.0954,0.547,0,0.221,0.456,140.002,4
"1023","r&b/hiphop","Betrayed","Lil Xan","4vaxvNDaLSoD36iZX515ug",0.821,0.434,10,-9.194,0.118,0.434,0,0.128,0.241,120.012,4
"1024","r&b/hiphop","OTW","Khalid, Ty Dolla $ign & 6LACK","6Hgh47WXVKtXN5zGOu0hjI",0.652,0.678,2,-6.183,0.0541,0.183,3.26e-05,0.106,0.28,72.989,4
"1025","r&b/hiphop","Esskeetit","Lil Pump","44KKhCyI0BGS6LvVyDqJtH",0.934,0.505,11,-7.648,0.168,0.0229,0,0.0867,0.691,139.93,4
"1026","r&b/hiphop","Everyday","Logic & Marshmello","4EAV2cKiqKP5UPZmY6dejk",0.667,0.741,1,-4.099,0.0378,0.0425,0,0.0761,0.422,149.908,4
"1027","r&b/hiphop","Narcos","Migos","0wbnC9AUenxp613TYaJsGK",0.936,0.585,0,-6.914,0.125,0.0142,0,0.132,0.242,124.991,4
"1028","r&b/hiphop","Lie","NF","07FkzikE6FuHIa8Ma7zJGc",0.513,0.661,5,-6.419,0.24,0.161,0,0.246,0.179,94.791,4
"1029","r&b/hiphop","Pills And Automobiles","Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black","4YkwUfWSIxdKNLDXw0caFO",0.82,0.696,7,-4.918,0.182,0.119,0,0.231,0.617,144.981,4
"1030","r&b/hiphop","ZEZE","Kodak Black Featuring Travis Scott & Offset","0FZ4Dmg8jJJAPJnvBIzD9z",0.861,0.603,8,-5.788,0.176,0.0521,0,0.0924,0.504,98.043,4
"1031","r&b/hiphop","Nowadays","Lil Skies Featuring Landon Cube","2u7mxWSeoqTXndK5e08jMp",0.745,0.646,6,-6.987,0.17,0.157,0,0.338,0.46,79.993,4
"1032","r&b/hiphop","That's On Me","Yella Beezy","5c0Vl3yklw5WX9YI36dPLd",0.803,0.648,4,-9.185,0.198,0.0288,0,0.0904,0.538,131.925,4
"1033","r&b/hiphop","Killshot","Eminem","1jo3TwNGCXfNdB5uba3ZVv",0.892,0.651,0,-8.645,0.378,0.0989,0,0.371,0.599,105.814,4
"1034","r&b/hiphop","Codeine Dreaming","Kodak Black Featuring Lil Wayne","4DTpngLjoHj5gFxEZFeD3J",0.736,0.604,1,-7.357,0.222,0.0652,6.43e-05,0.124,0.574,155.007,4
"1035","r&b/hiphop","The Weekend","SZA","6gU9OKjOE7ghfEd55oRO57",0.487,0.366,8,-9.405,0.0531,0.241,0,0.126,0.161,68.191,5
"1036","r&b/hiphop","Wake Up In The Sky","Gucci Mane X Bruno Mars X Kodak Black","0QIjsbm2fh1cJ45XO9eGqq",0.8,0.578,4,-5.144,0.0485,0.00381,0,0.359,0.367,143.01,4
"1037","r&b/hiphop","Drip","Cardi B Featuring Migos","2qcG0nZ6S3zZV0UrkY5nFo",0.968,0.589,11,-7.808,0.255,0.0511,0,0.0731,0.268,129.993,4
